"","participant","source","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.corr","key_resp_lextale_trial.rt","group","is_correct","log_rt"
"7141","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","hotel","three_way_cognate","1","1","0",0.6568,"L3_group",1,-0.420375720843918
"7142","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","morrá","pseudoword","0","1","0",0.745,"L3_group",0,-0.294371060602578
"7143","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","actor","two_way_cognate","1","1","0",0.6014,"L3_group",1,-0.508495008427708
"7144","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","cobén","pseudoword","0","0","1",0.6994,"L3_group",1,-0.357532454352862
"7145","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","tapón","non_cognate","1","1","0",0.5206,"L3_group",1,-0.652773286421672
"7146","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","equipo","non_cognate","1","0","1",0.5576,"L3_group",0,-0.584113419535823
"7147","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","vigor","two_way_cognate","1","1","0",0.8767,"L3_group",1,-0.131590420387597
"7148","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","fuar","pseudoword","0","1","0",1.0521,"L3_group",0,0.0507881668321051
"7149","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","harvé","pseudoword","0","0","1",1.2852,"L3_group",1,0.250914348259566
"7150","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","trcia","pseudoword","0","1","0",1.0182,"L3_group",0,0.0180363624860986
"7151","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","tumor","three_way_cognate","1","1","0",0.6846,"L3_group",1,-0.378920552886052
"7152","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","cuenco","non_cognate","1","1","0",0.8607,"L3_group",1,-0.150009267326708
"7153","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","editor","two_way_cognate","1","1","0",0.9034,"L3_group",1,-0.101589855761633
"7154","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","dogue","pseudoword","0","1","0",0.8084,"L3_group",0,-0.212698293452671
"7155","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","halo","two_way_cognate","1","1","0",0.8529,"L3_group",1,-0.159112971657073
"7156","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","patada","non_cognate","1","1","0",0.7855,"L3_group",1,-0.241434821286461
"7157","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","rizate","pseudoword","0","0","1",0.861,"L3_group",1,-0.149660774554406
"7158","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","mibro","pseudoword","0","1","0",0.8181,"L3_group",0,-0.200770700462484
"7159","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","llamar","non_cognate","1","0","1",0.8731,"L3_group",0,-0.135705182165375
"7160","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","dobbo","pseudoword","0","0","1",1.0756,"L3_group",1,0.0728786454125725
"7161","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","trugo","pseudoword","0","1","0",0.657,"L3_group",0,-0.420071260497527
"7162","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","altar","three_way_cognate","1","1","0",1.8733,"L3_group",1,0.627701581484876
"7163","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","fiscal","two_way_cognate","1","0","1",0.5549,"L3_group",0,-0.588967361650282
"7164","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","ardor","two_way_cognate","1","1","0",1.6405,"L3_group",1,0.495001073419019
"7165","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","vueras","pseudoword","0","1","0",1.7672,"L3_group",0,0.56939637312377
"7166","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","emén","pseudoword","0","1","0",0.7872,"L3_group",0,-0.239272933244093
"7167","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","rizado","non_cognate","1","1","0",0.719,"L3_group",1,-0.32989392126109
"7168","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","aduana","non_cognate","1","1","0",0.9846,"L3_group",1,-0.0155198116580368
"7169","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","guerra","non_cognate","1","1","0",0.9063,"L3_group",1,-0.0983849019214011
"7170","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","punta","non_cognate","1","1","0",0.8037,"L3_group",1,-0.218529213763464
"7171","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","clamor","two_way_cognate","1","1","0",1.1267,"L3_group",1,0.119293006187983
"7172","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","aurora","two_way_cognate","1","1","0",0.8307,"L3_group",1,-0.185486560137111
"7173","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","densó","pseudoword","0","1","0",0.9798,"L3_group",0,-0.0204068097776626
"7174","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","ozoso","pseudoword","0","0","1",0.9724,"L3_group",1,-0.0279880365401687
"7175","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","llevar","non_cognate","1","0","1",1.0362,"L3_group",0,0.0355601753985509
"7176","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","molor","pseudoword","0","1","0",0.7373,"L3_group",0,-0.304760413986532
"7177","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","listo","non_cognate","1","1","0",0.5785,"L3_group",1,-0.547316732348406
"7178","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","huenos","pseudoword","0","1","0",0.6275,"L3_group",0,-0.466011607976198
"7179","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","rendir","non_cognate","1","0","1",0.5953,"L3_group",0,-0.518689798822793
"7180","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","pico","non_cognate","1","1","0",0.5482,"L3_group",1,-0.601115095113452
"7181","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","coyo","pseudoword","0","1","0",1.014,"L3_group",0,0.0139029051689914
"7182","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","pabea","pseudoword","0","1","0",1.1192,"L3_group",0,0.112614144369134
"7183","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","animal","two_way_cognate","1","1","0",0.5855,"L3_group",1,-0.535289095944365
"7184","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","leniz","pseudoword","0","1","0",1.1373,"L3_group",0,0.128657032208262
"7185","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","entodo","pseudoword","0","1","0",0.9011,"L3_group",0,-0.104139039741145
"7186","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","tapa","non_cognate","1","1","0",0.5709,"L3_group",1,-0.560541216011924
"7187","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","edioso","pseudoword","0","1","0",0.7818,"L3_group",0,-0.246156325623283
"7188","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","tobre","pseudoword","0","1","0",0.9201,"L3_group",0,-0.0832729191938215
"7189","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","gravés","pseudoword","0","1","0",0.6417,"L3_group",0,-0.443634374225667
"7190","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","tecia","pseudoword","0","0","1",0.7562,"L3_group",1,-0.279449387525305
"7191","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","total","two_way_cognate","1","1","0",0.7325,"L3_group",1,-0.311291938090915
"7192","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","tator","pseudoword","0","0","1",0.917,"L3_group",1,-0.0866478067256722
"7193","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","gino","pseudoword","0","0","1",1.5163,"L3_group",1,0.416273156824757
"7194","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","arane","pseudoword","0","1","0",0.7662,"L3_group",0,-0.266312046715588
"7195","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","puñal","non_cognate","1","1","0",0.815,"L3_group",1,-0.204567165741274
"7196","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","piano","two_way_cognate","1","1","0",0.8523,"L3_group",1,-0.159816701453885
"7197","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","disco","three_way_cognate","1","1","0",0.7159,"L3_group",1,-0.334214786579998
"7198","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","aleta","non_cognate","1","0","1",1.6477,"L3_group",0,0.499380376081249
"7199","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","samón","pseudoword","0","1","0",1.7954,"L3_group",0,0.585227838340451
"7200","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","horror","three_way_cognate","1","1","0",0.6775,"L3_group",1,-0.389345726228281
"7201","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","conso","pseudoword","0","1","0",0.9948,"L3_group",0,-0.00521356705288743
"7202","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","pegar","non_cognate","1","1","0",0.8303,"L3_group",1,-0.185968197714152
"7203","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","drama","three_way_cognate","1","1","0",0.7977,"L3_group",1,-0.226022692065053
"7204","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","desaro","pseudoword","0","1","0",0.5839,"L3_group",0,-0.538025543692645
"7205","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","civas","pseudoword","0","1","0",0.9023,"L3_group",0,-0.102808219981682
"7206","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","alla","pseudoword","0","1","0",1.074,"L3_group",0,0.071389996086673
"7207","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","ala","non_cognate","1","1","0",1.0692,"L3_group",1,0.0669107052826268
"7208","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","esís","pseudoword","0","0","1",0.9486,"L3_group",1,-0.0527680655386557
"7209","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","diebro","pseudoword","0","1","0",0.9927,"L3_group",0,-0.00732677538646086
"7210","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","hurcos","pseudoword","0","1","0",0.7684,"L3_group",0,-0.263444848087735
"7211","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","sacar","non_cognate","1","1","0",1.3174,"L3_group",1,0.275660097224455
"7212","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","enorme","non_cognate","1","1","0",0.8686,"L3_group",1,-0.140872558881416
"7213","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","pelvis","two_way_cognate","1","1","0",0.6828,"L3_group",1,-0.381553288061852
"7214","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","aviso","non_cognate","1","1","0",1.3319,"L3_group",1,0.286606494224848
"7215","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","golf","three_way_cognate","1","1","0",1.1189,"L3_group",1,0.112346059831538
"7216","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","colcha","non_cognate","1","1","0",0.9497,"L3_group",1,-0.0516091337332302
"7217","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","virios","pseudoword","0","1","0",0.6729,"L3_group",0,-0.396158548787865
"7218","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","rúo","pseudoword","0","1","0",1.3357,"L3_group",0,0.289455499000923
"7219","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","pelí","pseudoword","0","1","0",0.6346,"L3_group",0,-0.454760399833042
"7220","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","flecha","non_cognate","1","1","0",0.9901,"L3_group",1,-0.0099493308536681
"7221","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","vinzó","pseudoword","0","1","0",0.5697,"L3_group",0,-0.562645372495787
"7222","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","dibrea","pseudoword","0","1","0",0.5806,"L3_group",0,-0.543693227391608
"7223","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","gripar","pseudoword","0","1","0",0.8669,"L3_group",0,-0.142831649107542
"7224","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","pupica","pseudoword","0","1","0",0.5008,"L3_group",0,-0.691548459196248
"7225","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","test","three_way_cognate","1","1","0",1.0544,"L3_group",1,0.0529718847661057
"7226","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","pelvis","two_way_cognate","1","1","0",0.5214,"L3_group",1,-0.651237777482736
"7227","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","bugor","pseudoword","0","1","0",0.5002,"L3_group",0,-0.692747260538618
"7228","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","rostro","non_cognate","1","1","0",0.8518,"L3_group",1,-0.160403521493024
"7229","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","teñir","non_cognate","1","1","0",0.9828,"L3_group",1,-0.017349638335113
"7230","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","chocar","non_cognate","1","1","0",0.6776,"L3_group",1,-0.389198135644292
"7231","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","retina","three_way_cognate","1","0","1",1.784,"L3_group",0,0.578858034157818
"7232","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","inichó","pseudoword","0","1","0",0.6365,"L3_group",0,-0.451770860984676
"7233","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","percha","non_cognate","1","1","0",1.0379,"L3_group",1,0.0371994409891063
"7234","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","gotro","pseudoword","0","1","0",0.6175,"L3_group",0,-0.482076210480005
"7235","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","clan","three_way_cognate","1","1","0",0.7903,"L3_group",1,-0.235342658771207
"7236","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","dubo","pseudoword","0","1","0",0.8583,"L3_group",0,-0.152801590257963
"7237","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","hilo","non_cognate","1","1","0",0.7388,"L3_group",1,-0.302728030657052
"7238","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","nomata","pseudoword","0","1","0",0.8657,"L3_group",0,-0.144216850760409
"7239","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","bará","pseudoword","0","1","0",0.636,"L3_group",0,-0.452556715642015
"7240","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","prías","pseudoword","0","1","0",0.5694,"L3_group",0,-0.5631721041382
"7241","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","dogma","three_way_cognate","1","1","0",0.6384,"L3_group",1,-0.448790232846538
"7242","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","babrá","pseudoword","0","1","0",0.5337,"L3_group",0,-0.627921395642238
"7243","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","lidena","pseudoword","0","0","1",0.752,"L3_group",1,-0.285018955032297
"7244","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","ceme","pseudoword","0","1","0",0.5692,"L3_group",0,-0.56352341276644
"7245","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","hueas","pseudoword","0","0","1",0.7545,"L3_group",1,-0.281700000774234
"7246","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","diabo","pseudoword","0","1","0",0.5166,"L3_group",0,-0.660486398320397
"7247","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","pasta","two_way_cognate","1","1","0",0.5923,"L3_group",1,-0.523742015699218
"7248","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","kugis","pseudoword","0","0","1",0.8079,"L3_group",1,-0.213316990496474
"7249","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","boñaz","pseudoword","0","1","0",0.5889,"L3_group",0,-0.529498889031612
"7250","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","sasos","pseudoword","0","1","0",1.4476,"L3_group",0,0.36990701270745
"7251","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","ánimo","non_cognate","1","1","0",0.8936,"L3_group",1,-0.112497031227146
"7252","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","brillo","non_cognate","1","1","0",0.7473,"L3_group",1,-0.291288568045893
"7253","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","suelet","pseudoword","0","1","0",1.8977,"L3_group",0,0.640642626577796
"7254","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","golla","pseudoword","0","1","0",0.8545,"L3_group",0,-0.157238776426491
"7255","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","civil","two_way_cognate","1","1","0",1.3295,"L3_group",1,0.284802931700937
"7256","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","laras","pseudoword","0","0","1",1.1524,"L3_group",1,0.141846724228236
"7257","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","frasis","pseudoword","0","0","1",1.5322,"L3_group",1,0.426704611100583
"7258","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","olzan","pseudoword","0","1","0",1.0498,"L3_group",0,0.0485996698360624
"7259","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","trauma","three_way_cognate","1","1","0",1.318,"L3_group",1,0.276115436080316
"7260","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","feo","non_cognate","1","1","0",1.4375,"L3_group",1,0.362905493689368
"7261","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","tradía","pseudoword","0","1","0",1.2333,"L3_group",0,0.209693503589805
"7262","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","torta","non_cognate","1","1","0",1.0337,"L3_group",1,0.0331445985923021
"7263","Rachael","Rachael_empathy_intonation_perc_2024-06-30_07h19.24.256.csv","seled","pseudoword","0","1","0",1.8661,"L3_group",0,0.623850691557289
"7264","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","honor","two_way_cognate","1","1","0",1.6534,"L3_group",1,0.502833773836438
"7265","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","dibrea","pseudoword","0","0","1",1.6535,"L3_group",1,0.50289425343971
"7266","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","albino","three_way_cognate","1","1","0",1.25,"L3_group",1,0.22314355131421
"7267","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","cuenco","non_cognate","1","0","1",1.836,"L3_group",0,0.607589292198299
"7268","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","nocita","pseudoword","0","0","1",1.4512,"L3_group",1,0.372390800378735
"7269","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","emén","pseudoword","0","0","1",0.868,"L3_group",1,-0.141563564321787
"7270","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","portal","three_way_cognate","1","1","0",0.8086,"L3_group",1,-0.212450921775467
"7271","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","torso","two_way_cognate","1","1","0",0.8178,"L3_group",1,-0.201137471051595
"7272","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","aljizo","pseudoword","0","1","0",1.4505,"L3_group",0,0.371908324579322
"7273","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","civil","two_way_cognate","1","1","0",0.8845,"L3_group",1,-0.122732765382297
"7274","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","halo","two_way_cognate","1","0","1",0.8923,"L3_group",0,-0.113952880076031
"7275","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","ánimo","non_cognate","1","1","0",0.8235,"L3_group",1,-0.194191729364442
"7276","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","plago","pseudoword","0","0","1",1.2904,"L3_group",1,0.254952247828862
"7277","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","prías","pseudoword","0","0","1",0.9008,"L3_group",1,-0.104472021596711
"7278","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","punta","non_cognate","1","1","0",1.8862,"L3_group",1,0.634564223127647
"7279","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","inichó","pseudoword","0","0","1",0.9686,"L3_group",1,-0.0319035490130083
"7280","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","próces","pseudoword","0","1","0",1.5176,"L3_group",0,0.417130139638667
"7281","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","panté","pseudoword","0","0","1",0.7016,"L3_group",1,-0.354391837924164
"7282","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","tobre","pseudoword","0","1","0",0.8833,"L3_group",0,-0.124090385231051
"7283","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","mortal","two_way_cognate","1","1","0",0.791,"L3_group",1,-0.234457311214483
"7284","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","prave","pseudoword","0","0","1",0.9055,"L3_group",1,-0.099268001658669
"7285","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","pupica","pseudoword","0","0","1",0.8035,"L3_group",1,-0.21877809380457
"7286","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","plan","three_way_cognate","1","1","0",1.2417,"L3_group",1,0.216481408440659
"7287","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","nocó","pseudoword","0","1","0",1.568,"L3_group",0,0.449800921928216
"7288","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","dobbo","pseudoword","0","1","0",1.377,"L3_group",0,0.319907219746518
"7289","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","arane","pseudoword","0","0","1",0.803,"L3_group",1,-0.219400565035375
"7290","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","regalo","non_cognate","1","1","0",1.4707,"L3_group",1,0.385738477924131
"7291","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","diroco","pseudoword","0","0","1",0.8801,"L3_group",1,-0.127719741602371
"7292","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","pelvis","two_way_cognate","1","0","1",0.7853,"L3_group",0,-0.241689468601308
"7293","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","épinas","pseudoword","0","1","0",1.5622,"L3_group",0,0.44609508419406
"7294","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","colcha","non_cognate","1","0","1",0.6292,"L3_group",0,-0.463306107798014
"7295","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","olzan","pseudoword","0","1","0",1.6824,"L3_group",0,0.520221345406353
"7296","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","mafia","three_way_cognate","1","0","1",1.5943,"L3_group",0,0.466434768431183
"7297","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","enorme","non_cognate","1","1","0",0.8879,"L3_group",1,-0.118896154943856
"7298","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","jauda","pseudoword","0","0","1",0.5616,"L3_group",1,-0.576965426270536
"7299","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","golf","three_way_cognate","1","1","0",0.9199,"L3_group",1,-0.0834903104990254
"7300","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","gino","pseudoword","0","0","1",0.9795,"L3_group",1,-0.0207130415975416
"7301","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","golla","pseudoword","0","1","0",0.9387,"L3_group",0,-0.0632593396391909
"7302","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","pegar","non_cognate","1","0","1",0.8127,"L3_group",0,-0.207393241222978
"7303","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","aviso","non_cognate","1","1","0",0.8665,"L3_group",1,-0.143293169826476
"7304","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","puñal","non_cognate","1","0","1",0.8439,"L3_group",0,-0.169721274818216
"7305","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","estulo","pseudoword","0","0","1",0.7986,"L3_group",1,-0.224895084353016
"7306","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","ala","non_cognate","1","0","1",0.6362,"L3_group",0,-0.452242299667093
"7307","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","boñaz","pseudoword","0","1","0",0.7984,"L3_group",0,-0.225145553984883
"7308","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","equipo","non_cognate","1","1","0",0.5715,"L3_group",1,-0.559490795747272
"7309","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","horror","three_way_cognate","1","1","0",0.6295,"L3_group",1,-0.462829425497735
"7310","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","altar","three_way_cognate","1","1","0",1.2968,"L3_group",1,0.259899691439329
"7311","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","muleta","non_cognate","1","1","0",1.6145,"L3_group",1,0.479025311216193
"7312","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","hueas","pseudoword","0","0","1",0.9799,"L3_group",1,-0.0203047533403643
"7313","Robo","Robo_empathy_intonation_perc_2024-06-20_08h27.27.938.csv","tapa","non_cognate","1","1","0",0.718,"L3_group",1,-0.331285709933913
