"","participant","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.rt","group","is_correct","log_rt","non_cognate","pseudoword","ps_lextale_score"
"3849","627be8df969ba21063c8a31f","retina","three_way_cognate","1","1",0.7694,"L3_group",1,-0.262144288663942,21,83,65.1041666666667
"3850","627be8df969ba21063c8a31f","llzan","pseudoword","0","0",1.0705,"L3_group",1,0.0681258290476004,21,83,65.1041666666667
"3851","627be8df969ba21063c8a31f","cuenco","non_cognate","1","0",0.7246,"L3_group",0,-0.32213550052116,21,83,65.1041666666667
"3852","627be8df969ba21063c8a31f","sacar","non_cognate","1","1",0.8175,"L3_group",1,-0.201504376210729,21,83,65.1041666666667
"3853","627be8df969ba21063c8a31f","viable","two_way_cognate","1","1",0.8022,"L3_group",1,-0.220397325646185,21,83,65.1041666666667
"3854","627be8df969ba21063c8a31f","tobre","pseudoword","0","0",0.7521,"L3_group",1,-0.28488598514978,21,83,65.1041666666667
"3855","627be8df969ba21063c8a31f","teñir","non_cognate","1","1",1.5352,"L3_group",1,0.428660665711353,21,83,65.1041666666667
"3856","627be8df969ba21063c8a31f","molor","pseudoword","0","0",0.6014,"L3_group",1,-0.508495008427708,21,83,65.1041666666667
"3857","627be8df969ba21063c8a31f","frasis","pseudoword","0","0",0.5964,"L3_group",1,-0.516843696091554,21,83,65.1041666666667
"3858","627be8df969ba21063c8a31f","pico","non_cognate","1","1",0.6197,"L3_group",1,-0.478519789014075,21,83,65.1041666666667
"3859","627be8df969ba21063c8a31f","drama","three_way_cognate","1","1",0.5851,"L3_group",1,-0.535972506187947,21,83,65.1041666666667
"3860","627be8df969ba21063c8a31f","regalo","non_cognate","1","1",1.0057,"L3_group",1,0.00568381646829771,21,83,65.1041666666667
"3861","627be8df969ba21063c8a31f","equipo","non_cognate","1","1",1.2188,"L3_group",1,0.197866768129417,21,83,65.1041666666667
"3862","627be8df969ba21063c8a31f","civil","two_way_cognate","1","1",0.6026,"L3_group",1,-0.506501652285936,21,83,65.1041666666667
"3863","627be8df969ba21063c8a31f","aljizo","pseudoword","0","0",0.5865,"L3_group",1,-0.533582610888607,21,83,65.1041666666667
"3864","627be8df969ba21063c8a31f","ceme","pseudoword","0","0",0.6911,"L3_group",1,-0.369470747884788,21,83,65.1041666666667
"3865","627be8df969ba21063c8a31f","golla","pseudoword","0","0",0.8629,"L3_group",1,-0.147456469467875,21,83,65.1041666666667
"3866","627be8df969ba21063c8a31f","feo","non_cognate","1","0",0.8351,"L3_group",0,-0.180203800822953,21,83,65.1041666666667
"3867","627be8df969ba21063c8a31f","muñeca","non_cognate","1","0",0.8683,"L3_group",0,-0.141218001915538,21,83,65.1041666666667
"3868","627be8df969ba21063c8a31f","halo","two_way_cognate","1","0",0.8862,"L3_group",0,-0.120812620216748,21,83,65.1041666666667
"3869","627be8df969ba21063c8a31f","muleta","non_cognate","1","0",0.7013,"L3_group",0,-0.354819523439272,21,83,65.1041666666667
"3870","627be8df969ba21063c8a31f","pasta","two_way_cognate","1","1",0.6899,"L3_group",1,-0.371208619430074,21,83,65.1041666666667
"3871","627be8df969ba21063c8a31f","diroco","pseudoword","0","0",0.724,"L3_group",1,-0.322963886596421,21,83,65.1041666666667
"3872","627be8df969ba21063c8a31f","amplir","pseudoword","0","1",0.8294,"L3_group",0,-0.187052731169856,21,83,65.1041666666667
"3873","627be8df969ba21063c8a31f","test","three_way_cognate","1","1",0.7179,"L3_group",1,-0.3314249953997,21,83,65.1041666666667
"3874","627be8df969ba21063c8a31f","plan","three_way_cognate","1","1",0.8502,"L3_group",1,-0.162283663057447,21,83,65.1041666666667
"3875","627be8df969ba21063c8a31f","kilo","three_way_cognate","1","1",0.6557,"L3_group",1,-0.422051911712563,21,83,65.1041666666667
"3876","627be8df969ba21063c8a31f","mango","three_way_cognate","1","1",0.5723,"L3_group",1,-0.55809194956708,21,83,65.1041666666667
"3877","627be8df969ba21063c8a31f","total","two_way_cognate","1","1",0.5407,"L3_group",1,-0.614890682594178,21,83,65.1041666666667
"3878","627be8df969ba21063c8a31f","percha","non_cognate","1","0",0.9556,"L3_group",0,-0.0454158635304826,21,83,65.1041666666667
"3879","627be8df969ba21063c8a31f","gino","pseudoword","0","1",1.0569,"L3_group",0,0.0553400950331645,21,83,65.1041666666667
"3880","627be8df969ba21063c8a31f","monue","pseudoword","0","0",0.7346,"L3_group",1,-0.30842914559657,21,83,65.1041666666667
"3881","627be8df969ba21063c8a31f","pelvis","two_way_cognate","1","1",0.7346,"L3_group",1,-0.30842914559657,21,83,65.1041666666667
"3882","627be8df969ba21063c8a31f","honor","two_way_cognate","1","1",1.5088,"L3_group",1,0.411314632897056,21,83,65.1041666666667
"3883","627be8df969ba21063c8a31f","boñaz","pseudoword","0","0",0.6189,"L3_group",1,-0.479811570236821,21,83,65.1041666666667
"3884","627be8df969ba21063c8a31f","suelet","pseudoword","0","0",0.7889,"L3_group",1,-0.237115708881093,21,83,65.1041666666667
"3885","627be8df969ba21063c8a31f","dogue","pseudoword","0","0",0.8909,"L3_group",1,-0.115523091255539,21,83,65.1041666666667
"3886","627be8df969ba21063c8a31f","arane","pseudoword","0","0",1.6506,"L3_group",1,0.501138858176447,21,83,65.1041666666667
"3887","627be8df969ba21063c8a31f","desaro","pseudoword","0","1",0.9554,"L3_group",0,-0.0456251780262756,21,83,65.1041666666667
"3888","627be8df969ba21063c8a31f","color","two_way_cognate","1","1",0.6459,"L3_group",1,-0.43711058594371,21,83,65.1041666666667
"3889","627be8df969ba21063c8a31f","hurcos","pseudoword","0","0",0.5923,"L3_group",1,-0.523742015699218,21,83,65.1041666666667
"3890","627be8df969ba21063c8a31f","chorde","pseudoword","0","0",0.9372,"L3_group",1,-0.0648585723484964,21,83,65.1041666666667
"3891","627be8df969ba21063c8a31f","aura","three_way_cognate","1","1",0.6424,"L3_group",1,-0.442544116349585,21,83,65.1041666666667
"3892","627be8df969ba21063c8a31f","ánimo","non_cognate","1","1",0.7515,"L3_group",1,-0.285684069789108,21,83,65.1041666666667
"3893","627be8df969ba21063c8a31f","rumor","two_way_cognate","1","1",1.791,"L3_group",1,0.582774123078575,21,83,65.1041666666667
"3894","627be8df969ba21063c8a31f","trauma","three_way_cognate","1","1",0.5721,"L3_group",1,-0.558441477707654,21,83,65.1041666666667
"3895","627be8df969ba21063c8a31f","bugor","pseudoword","0","0",0.5528,"L3_group",1,-0.592759006528677,21,83,65.1041666666667
"3896","627be8df969ba21063c8a31f","nasce","pseudoword","0","1",0.9518,"L3_group",0,-0.049400350295127,21,83,65.1041666666667
"3897","627be8df969ba21063c8a31f","gravés","pseudoword","0","1",1.085,"L3_group",0,0.0815799869924228,21,83,65.1041666666667
"3898","627be8df969ba21063c8a31f","entodo","pseudoword","0","0",0.6671,"L3_group",1,-0.404815319266667,21,83,65.1041666666667
"3899","627be8df969ba21063c8a31f","jauda","pseudoword","0","0",0.6524,"L3_group",1,-0.427097408235278,21,83,65.1041666666667
"3900","627be8df969ba21063c8a31f","ardor","two_way_cognate","1","0",0.9691,"L3_group",0,-0.0313874732416327,21,83,65.1041666666667
"3901","627be8df969ba21063c8a31f","hotel","three_way_cognate","1","1",0.5943,"L3_group",1,-0.520371036609522,21,83,65.1041666666667
"3902","627be8df969ba21063c8a31f","dubo","pseudoword","0","0",0.7229,"L3_group",1,-0.324484378975886,21,83,65.1041666666667
"3903","627be8df969ba21063c8a31f","albino","three_way_cognate","1","1",0.7132,"L3_group",1,-0.337993392993152,21,83,65.1041666666667
"3904","627be8df969ba21063c8a31f","animal","two_way_cognate","1","1",0.5204,"L3_group",1,-0.653157532343787,21,83,65.1041666666667
"3905","627be8df969ba21063c8a31f","gripar","pseudoword","0","0",0.6574,"L3_group",1,-0.419462617752018,21,83,65.1041666666667
"3906","627be8df969ba21063c8a31f","fiscal","two_way_cognate","1","1",1.1459,"L3_group",1,0.136190354450265,21,83,65.1041666666667
"3907","627be8df969ba21063c8a31f","peniz","pseudoword","0","0",0.7947,"L3_group",1,-0.229790594036003,21,83,65.1041666666667
"3908","627be8df969ba21063c8a31f","losco","pseudoword","0","0",1.6386,"L3_group",1,0.493842218725577,21,83,65.1041666666667
"3909","627be8df969ba21063c8a31f","dogma","three_way_cognate","1","1",0.8689,"L3_group",1,-0.140527235136977,21,83,65.1041666666667
"3910","627be8df969ba21063c8a31f","dobbo","pseudoword","0","0",0.7068,"L3_group",1,-0.347007538536596,21,83,65.1041666666667
"3911","627be8df969ba21063c8a31f","rostro","non_cognate","1","0",0.6787,"L3_group",0,-0.387576075272424,21,83,65.1041666666667
"3912","627be8df969ba21063c8a31f","llevar","non_cognate","1","1",0.9426,"L3_group",1,-0.0591132644925066,21,83,65.1041666666667
"3913","627be8df969ba21063c8a31f","tecia","pseudoword","0","0",0.6278,"L3_group",1,-0.465533634574284,21,83,65.1041666666667
"3914","627be8df969ba21063c8a31f","mafia","three_way_cognate","1","1",1.0231,"L3_group",1,0.0228372339027571,21,83,65.1041666666667
"3915","627be8df969ba21063c8a31f","trcia","pseudoword","0","0",0.9876,"L3_group",1,-0.0124775215111126,21,83,65.1041666666667
"3916","627be8df969ba21063c8a31f","actor","two_way_cognate","1","1",1.5727,"L3_group",1,0.452793887514543,21,83,65.1041666666667
"3917","627be8df969ba21063c8a31f","blando","non_cognate","1","0",1.3279,"L3_group",0,0.283598747014145,21,83,65.1041666666667
"3918","627be8df969ba21063c8a31f","panté","pseudoword","0","0",0.6614,"L3_group",1,-0.413396478434445,21,83,65.1041666666667
"3919","627be8df969ba21063c8a31f","sasos","pseudoword","0","0",0.6517,"L3_group",1,-0.428170945643802,21,83,65.1041666666667
"3920","627be8df969ba21063c8a31f","cuenco","non_cognate","1","0",0.6176,"L3_group",0,-0.481914280271571,21,83,65.1041666666667
"3921","627be8df969ba21063c8a31f","suelo","non_cognate","1","0",0.8111,"L3_group",0,-0.209363927905838,21,83,65.1041666666667
"3922","627be8df969ba21063c8a31f","trugo","pseudoword","0","0",0.6187,"L3_group",1,-0.480134776445194,21,83,65.1041666666667
"3923","627be8df969ba21063c8a31f","morrá","pseudoword","0","0",0.6541,"L3_group",1,-0.42449503401497,21,83,65.1041666666667
"3924","627be8df969ba21063c8a31f","edioso","pseudoword","0","0",1.4639,"L3_group",1,0.381104107195229,21,83,65.1041666666667
"3925","627be8df969ba21063c8a31f","estulo","pseudoword","0","1",1.019,"L3_group",0,0.0188217542405877,21,83,65.1041666666667
"3926","627be8df969ba21063c8a31f","inichó","pseudoword","0","0",0.6192,"L3_group",1,-0.47932695670662,21,83,65.1041666666667
"3927","627be8df969ba21063c8a31f","patada","non_cognate","1","0",1.1104,"L3_group",0,0.104720310770403,21,83,65.1041666666667
"3928","627be8df969ba21063c8a31f","mortal","two_way_cognate","1","1",0.7345,"L3_group",1,-0.308565283368205,21,83,65.1041666666667
"3929","627be8df969ba21063c8a31f","pitis","pseudoword","0","0",0.8295,"L3_group",1,-0.186932169351638,21,83,65.1041666666667
"3930","627be8df969ba21063c8a31f","listo","non_cognate","1","0",0.5763,"L3_group",0,-0.551126920539516,21,83,65.1041666666667
"3931","627be8df969ba21063c8a31f","nomata","pseudoword","0","0",0.8093,"L3_group",1,-0.211585602480481,21,83,65.1041666666667
"3932","627be8df969ba21063c8a31f","virios","pseudoword","0","0",1.0015,"L3_group",1,0.00149887612373595,21,83,65.1041666666667
"3933","627be8df969ba21063c8a31f","hálito","non_cognate","1","0",0.6835,"L3_group",0,-0.380528622818133,21,83,65.1041666666667
"3934","627be8df969ba21063c8a31f","nocita","pseudoword","0","0",1.2866,"L3_group",1,0.252003079994763,21,83,65.1041666666667
"3935","627be8df969ba21063c8a31f","prave","pseudoword","0","0",0.8773,"L3_group",1,-0.130906269847799,21,83,65.1041666666667
"3936","627be8df969ba21063c8a31f","enorme","non_cognate","1","1",0.628,"L3_group",1,-0.465215112513938,21,83,65.1041666666667
"3937","627be8df969ba21063c8a31f","gotro","pseudoword","0","0",0.8019,"L3_group",1,-0.220771367169154,21,83,65.1041666666667
"3938","627be8df969ba21063c8a31f","llamar","non_cognate","1","1",0.7594,"L3_group",1,-0.275226631184435,21,83,65.1041666666667
"3939","627be8df969ba21063c8a31f","lidena","pseudoword","0","0",1.2516,"L3_group",1,0.22442273281259,21,83,65.1041666666667
"3940","627be8df969ba21063c8a31f","editor","two_way_cognate","1","1",0.6767,"L3_group",1,-0.390527235743957,21,83,65.1041666666667
"3941","627be8df969ba21063c8a31f","pelvis","two_way_cognate","1","1",1.2518,"L3_group",1,0.224582515508464,21,83,65.1041666666667
"3942","627be8df969ba21063c8a31f","fuar","pseudoword","0","0",0.6455,"L3_group",1,-0.43773006869544,21,83,65.1041666666667
"3943","627be8df969ba21063c8a31f","densó","pseudoword","0","0",0.7447,"L3_group",1,-0.294773826265537,21,83,65.1041666666667
"3944","627be8df969ba21063c8a31f","tumor","three_way_cognate","1","1",1.2349,"L3_group",1,0.21098999514164,21,83,65.1041666666667
"3945","627be8df969ba21063c8a31f","samón","pseudoword","0","1",1.235,"L3_group",0,0.211070970079941,21,83,65.1041666666667
"3946","627be8df969ba21063c8a31f","mibro","pseudoword","0","0",0.7687,"L3_group",1,-0.263054502627051,21,83,65.1041666666667
"3947","627be8df969ba21063c8a31f","listo","non_cognate","1","1",0.6446,"L3_group",1,-0.4391253096008,21,83,65.1041666666667
"3948","627be8df969ba21063c8a31f","próces","pseudoword","0","1",1.0847,"L3_group",0,0.0813034510640348,21,83,65.1041666666667
"3949","627be8df969ba21063c8a31f","martir","pseudoword","0","0",1.0182,"L3_group",1,0.0180363624860986,21,83,65.1041666666667
"3950","627be8df969ba21063c8a31f","dibrea","pseudoword","0","0",0.7457,"L3_group",1,-0.293431904432388,21,83,65.1041666666667
"3951","627be8df969ba21063c8a31f","pupica","pseudoword","0","0",0.8513,"L3_group",1,-0.160990686092126,21,83,65.1041666666667
"3952","627be8df969ba21063c8a31f","piano","two_way_cognate","1","1",0.5446,"L3_group",1,-0.607703698742478,21,83,65.1041666666667
"3953","627be8df969ba21063c8a31f","emén","pseudoword","0","0",1.1855,"L3_group",1,0.170164626523323,21,83,65.1041666666667
"3954","627be8df969ba21063c8a31f","seled","pseudoword","0","0",0.8562,"L3_group",1,-0.155251285271291,21,83,65.1041666666667
"3955","627be8df969ba21063c8a31f","casual","two_way_cognate","1","1",0.7446,"L3_group",1,-0.29490811754352,21,83,65.1041666666667
"3956","627be8df969ba21063c8a31f","hueas","pseudoword","0","0",0.8765,"L3_group",1,-0.131818574620848,21,83,65.1041666666667
"3957","627be8df969ba21063c8a31f","vinzó","pseudoword","0","0",0.8185,"L3_group",1,-0.200281882170947,21,83,65.1041666666667
"3958","627be8df969ba21063c8a31f","disco","three_way_cognate","1","1",0.7068,"L3_group",1,-0.347007538536596,21,83,65.1041666666667
"3959","627be8df969ba21063c8a31f","siglo","non_cognate","1","0",0.6895,"L3_group",0,-0.371788581748781,21,83,65.1041666666667
"3960","627be8df969ba21063c8a31f","portal","three_way_cognate","1","1",0.8685,"L3_group",1,-0.140987693300977,21,83,65.1041666666667
"3961","627be8df969ba21063c8a31f","medium","pseudoword","0","1",0.6075,"L3_group",0,-0.498403103767433,21,83,65.1041666666667
"3962","627be8df969ba21063c8a31f","ozoso","pseudoword","0","0",0.6596,"L3_group",1,-0.416121688296693,21,83,65.1041666666667
"3963","627be8df969ba21063c8a31f","guerra","non_cognate","1","1",0.9564,"L3_group",1,-0.0445790433979674,21,83,65.1041666666667
"3964","627be8df969ba21063c8a31f","cengo","pseudoword","0","0",0.684,"L3_group",1,-0.379797361359587,21,83,65.1041666666667
"3965","627be8df969ba21063c8a31f","grigir","pseudoword","0","1",1.2682,"L3_group",0,0.237598572283794,21,83,65.1041666666667
"3966","627be8df969ba21063c8a31f","rúo","pseudoword","0","0",0.6292,"L3_group",1,-0.463306107798014,21,83,65.1041666666667
"3967","627be8df969ba21063c8a31f","civas","pseudoword","0","0",0.8849,"L3_group",1,-0.122280634708833,21,83,65.1041666666667
"3968","627be8df969ba21063c8a31f","ala","non_cognate","1","0",0.6025,"L3_group",0,-0.506667613617327,21,83,65.1041666666667
"3969","627be8df969ba21063c8a31f","parre","pseudoword","0","0",0.6757,"L3_group",1,-0.392006088424008,21,83,65.1041666666667
"3970","627be8df969ba21063c8a31f","extra","three_way_cognate","1","1",0.6682,"L3_group",1,-0.403167749059481,21,83,65.1041666666667
"3971","627be8df969ba21063c8a31f","maldad","non_cognate","1","0",0.8851,"L3_group",0,-0.122054646007306,21,83,65.1041666666667
"3972","627be8df969ba21063c8a31f","collar","two_way_cognate","1","1",1.7883,"L3_group",1,0.581265447911854,21,83,65.1041666666667
"3973","627be8df969ba21063c8a31f","chote","pseudoword","0","0",0.5006,"L3_group",1,-0.691947899984463,21,83,65.1041666666667
"3974","627be8df969ba21063c8a31f","torso","two_way_cognate","1","1",0.6683,"L3_group",1,-0.403018104465113,21,83,65.1041666666667
"3975","627be8df969ba21063c8a31f","rendir","non_cognate","1","0",0.6882,"L3_group",0,-0.373675785618757,21,83,65.1041666666667
"3976","627be8df969ba21063c8a31f","aleta","non_cognate","1","0",0.7018,"L3_group",0,-0.354106815833022,21,83,65.1041666666667
"3977","627be8df969ba21063c8a31f","tapón","non_cognate","1","0",0.6781,"L3_group",0,-0.388460509292341,21,83,65.1041666666667
"3978","627be8df969ba21063c8a31f","pegar","non_cognate","1","0",0.5852,"L3_group",0,-0.535801609836168,21,83,65.1041666666667
"3979","627be8df969ba21063c8a31f","rizate","pseudoword","0","0",0.8068,"L3_group",1,-0.21467947290208,21,83,65.1041666666667
"3980","627be8df969ba21063c8a31f","tiza","non_cognate","1","0",1.0569,"L3_group",0,0.0553400950331645,21,83,65.1041666666667
"3981","627be8df969ba21063c8a31f","torta","non_cognate","1","1",0.9463,"L3_group",1,-0.05519563546795,21,83,65.1041666666667
"3982","627be8df969ba21063c8a31f","kugis","pseudoword","0","0",0.5631,"L3_group",1,-0.574298046721564,21,83,65.1041666666667
"3983","627be8df969ba21063c8a31f","altar","three_way_cognate","1","1",0.6015,"L3_group",1,-0.508328743567403,21,83,65.1041666666667
"3984","627be8df969ba21063c8a31f","aurora","two_way_cognate","1","1",1.5945,"L3_group",1,0.466560207467975,21,83,65.1041666666667
"3985","627be8df969ba21063c8a31f","sierra","non_cognate","1","1",0.8524,"L3_group",1,-0.159699378757675,21,83,65.1041666666667
"3986","627be8df969ba21063c8a31f","gió","pseudoword","0","0",1.6584,"L3_group",1,0.505853282139433,21,83,65.1041666666667
"3987","627be8df969ba21063c8a31f","horror","three_way_cognate","1","1",0.6345,"L3_group",1,-0.454917991827695,21,83,65.1041666666667
"3988","627be8df969ba21063c8a31f","coyo","pseudoword","0","1",1.1687,"L3_group",0,0.155892019956974,21,83,65.1041666666667
"3989","627be8df969ba21063c8a31f","alla","pseudoword","0","1",0.9277,"L3_group",0,-0.0750468743229113,21,83,65.1041666666667
"3990","627be8df969ba21063c8a31f","moral","three_way_cognate","1","1",0.6347,"L3_group",1,-0.454602832669713,21,83,65.1041666666667
"3991","627be8df969ba21063c8a31f","tapa","non_cognate","1","0",0.9084,"L3_group",0,-0.0960704687507337,21,83,65.1041666666667
"3992","627be8df969ba21063c8a31f","caro","non_cognate","1","1",1.0634,"L3_group",1,0.061471322088101,21,83,65.1041666666667
"3993","627be8df969ba21063c8a31f","esís","pseudoword","0","0",0.6611,"L3_group",1,-0.413850164642605,21,83,65.1041666666667
"3994","627be8df969ba21063c8a31f","pelí","pseudoword","0","0",0.6256,"L3_group",1,-0.469044089751036,21,83,65.1041666666667
"3995","627be8df969ba21063c8a31f","diebro","pseudoword","0","0",0.925,"L3_group",1,-0.0779615414697118,21,83,65.1041666666667
"3996","627be8df969ba21063c8a31f","conso","pseudoword","0","0",0.9042,"L3_group",1,-0.100704704121632,21,83,65.1041666666667
"3997","627be8df969ba21063c8a31f","rizado","non_cognate","1","0",0.6128,"L3_group",0,-0.489716660555755,21,83,65.1041666666667
"3998","627be8df969ba21063c8a31f","chocar","non_cognate","1","0",0.6346,"L3_group",0,-0.454760399833042,21,83,65.1041666666667
"3999","627be8df969ba21063c8a31f","vien","pseudoword","0","0",1.1936,"L3_group",1,0.176973950467359,21,83,65.1041666666667
"4000","627be8df969ba21063c8a31f","bará","pseudoword","0","0",0.6393,"L3_group",1,-0.447381451209456,21,83,65.1041666666667
"4001","627be8df969ba21063c8a31f","punta","non_cognate","1","1",0.7348,"L3_group",1,-0.308156925641166,21,83,65.1041666666667
"4002","627be8df969ba21063c8a31f","cricó","pseudoword","0","0",0.7247,"L3_group",1,-0.321997502866901,21,83,65.1041666666667
"4003","627be8df969ba21063c8a31f","huenos","pseudoword","0","0",0.6128,"L3_group",1,-0.489716660555755,21,83,65.1041666666667
"4004","627bfd52e3e0bfd01cd0cad5","conso","pseudoword","0","0",0.881,"L3_group",1,-0.126697653045958,31,67,67.1875
"4005","627bfd52e3e0bfd01cd0cad5","mafia","three_way_cognate","1","1",0.826,"L3_group",1,-0.191160505461159,31,67,67.1875
"4006","627bfd52e3e0bfd01cd0cad5","torta","non_cognate","1","1",0.67,"L3_group",1,-0.400477566597125,31,67,67.1875
"4007","627bfd52e3e0bfd01cd0cad5","rumor","two_way_cognate","1","0",1.5,"L3_group",0,0.405465108108164,31,67,67.1875
"4008","627bfd52e3e0bfd01cd0cad5","amplir","pseudoword","0","0",0.69,"L3_group",1,-0.371063681390832,31,67,67.1875
"4009","627bfd52e3e0bfd01cd0cad5","rendir","non_cognate","1","1",0.863,"L3_group",1,-0.147340587898709,31,67,67.1875
"4010","627bfd52e3e0bfd01cd0cad5","nasce","pseudoword","0","0",0.784,"L3_group",1,-0.243346258631729,31,67,67.1875
"4011","627bfd52e3e0bfd01cd0cad5","molor","pseudoword","0","1",0.636,"L3_group",0,-0.452556715642015,31,67,67.1875
"4012","627bfd52e3e0bfd01cd0cad5","barbs","pseudoword","0","0",0.813,"L3_group",1,-0.207024169434327,31,67,67.1875
"4013","627bfd52e3e0bfd01cd0cad5","muñeca","non_cognate","1","0",1.182,"L3_group",0,0.167207918983906,31,67,67.1875
"4014","627bfd52e3e0bfd01cd0cad5","gió","pseudoword","0","1",0.581,"L3_group",0,-0.543004522130226,31,67,67.1875
"4015","627bfd52e3e0bfd01cd0cad5","prías","pseudoword","0","1",0.726,"L3_group",0,-0.320205264157341,31,67,67.1875
"4016","627bfd52e3e0bfd01cd0cad5","entodo","pseudoword","0","1",0.725,"L3_group",0,-0.321583624127462,31,67,67.1875
"4017","627bfd52e3e0bfd01cd0cad5","lidena","pseudoword","0","0",0.699,"L3_group",1,-0.358104536748327,31,67,67.1875
"4018","627bfd52e3e0bfd01cd0cad5","editor","two_way_cognate","1","0",1.254,"L3_group",0,0.226338442210729,31,67,67.1875
"4019","627bfd52e3e0bfd01cd0cad5","frasis","pseudoword","0","0",0.737,"L3_group",1,-0.3051673867928,31,67,67.1875
"4020","627bfd52e3e0bfd01cd0cad5","pitis","pseudoword","0","0",0.848,"L3_group",1,-0.164874643190234,31,67,67.1875
"4021","627bfd52e3e0bfd01cd0cad5","regalo","non_cognate","1","1",1.028,"L3_group",1,0.0276151670329734,31,67,67.1875
"4022","627bfd52e3e0bfd01cd0cad5","suelet","pseudoword","0","0",0.679,"L3_group",1,-0.387134151423441,31,67,67.1875
"4023","627bfd52e3e0bfd01cd0cad5","aduana","non_cognate","1","0",0.558,"L3_group",0,-0.583396316600826,31,67,67.1875
"4024","627bfd52e3e0bfd01cd0cad5","equipo","non_cognate","1","1",0.636,"L3_group",1,-0.452556715642015,31,67,67.1875
"4025","627bfd52e3e0bfd01cd0cad5","drama","three_way_cognate","1","1",0.517,"L3_group",1,-0.659712404473708,31,67,67.1875
"4026","627bfd52e3e0bfd01cd0cad5","llzan","pseudoword","0","0",0.579,"L3_group",1,-0.546452801409142,31,67,67.1875
"4027","627bfd52e3e0bfd01cd0cad5","mibro","pseudoword","0","0",0.533,"L3_group",1,-0.629233854816292,31,67,67.1875
"4028","627bfd52e3e0bfd01cd0cad5","cuenco","non_cognate","1","0",0.665,"L3_group",0,-0.407968238326283,31,67,67.1875
"4029","627bfd52e3e0bfd01cd0cad5","ozoso","pseudoword","0","0",0.743,"L3_group",1,-0.297059234264378,31,67,67.1875
"4030","627bfd52e3e0bfd01cd0cad5","altar","three_way_cognate","1","1",0.598,"L3_group",1,-0.514164525031505,31,67,67.1875
"4031","627bfd52e3e0bfd01cd0cad5","ala","non_cognate","1","1",0.717,"L3_group",1,-0.332679438382517,31,67,67.1875
"4032","627bfd52e3e0bfd01cd0cad5","mango","three_way_cognate","1","1",0.649,"L3_group",1,-0.432322562278047,31,67,67.1875
"4033","627bfd52e3e0bfd01cd0cad5","trauma","three_way_cognate","1","1",1.045,"L3_group",1,0.0440168854167743,31,67,67.1875
"4034","627bfd52e3e0bfd01cd0cad5","muleta","non_cognate","1","0",0.97,"L3_group",0,-0.0304592074847086,31,67,67.1875
"4035","627bfd52e3e0bfd01cd0cad5","golf","three_way_cognate","1","0",0.66,"L3_group",0,-0.415515443961666,31,67,67.1875
"4036","627bfd52e3e0bfd01cd0cad5","suelo","non_cognate","1","0",1.007,"L3_group",0,0.00697561373642514,31,67,67.1875
"4037","627bfd52e3e0bfd01cd0cad5","trcia","pseudoword","0","0",0.628,"L3_group",1,-0.465215112513938,31,67,67.1875
"4038","627bfd52e3e0bfd01cd0cad5","colcha","non_cognate","1","1",0.835,"L3_group",1,-0.180323554131282,31,67,67.1875
"4039","627bfd52e3e0bfd01cd0cad5","dogue","pseudoword","0","1",0.793,"L3_group",0,-0.231932057347289,31,67,67.1875
"4040","627bfd52e3e0bfd01cd0cad5","aljizo","pseudoword","0","0",0.613,"L3_group",1,-0.489390343045926,31,67,67.1875
"4041","627bfd52e3e0bfd01cd0cad5","rizate","pseudoword","0","0",0.963,"L3_group",1,-0.0377018671840115,31,67,67.1875
"4042","627bfd52e3e0bfd01cd0cad5","losco","pseudoword","0","1",0.734,"L3_group",0,-0.309246250367621,31,67,67.1875
"4043","627bfd52e3e0bfd01cd0cad5","casual","two_way_cognate","1","1",0.609,"L3_group",1,-0.49593701127224,31,67,67.1875
"4044","627bfd52e3e0bfd01cd0cad5","próces","pseudoword","0","1",0.804,"L3_group",0,-0.218156009803171,31,67,67.1875
"4045","627bfd52e3e0bfd01cd0cad5","ánimo","non_cognate","1","1",0.578,"L3_group",1,-0.54818141030976,31,67,67.1875
"4046","627bfd52e3e0bfd01cd0cad5","tiza","non_cognate","1","0",0.648,"L3_group",0,-0.433864582629862,31,67,67.1875
"4047","627bfd52e3e0bfd01cd0cad5","caro","non_cognate","1","0",0.583,"L3_group",0,-0.539568092631645,31,67,67.1875
"4048","627bfd52e3e0bfd01cd0cad5","harvé","pseudoword","0","0",0.667,"L3_group",1,-0.404965233066513,31,67,67.1875
"4049","627bfd52e3e0bfd01cd0cad5","venado","non_cognate","1","1",0.52,"L3_group",1,-0.653926467406664,31,67,67.1875
"4050","627bfd52e3e0bfd01cd0cad5","monue","pseudoword","0","0",0.927,"L3_group",1,-0.0758017134162818,31,67,67.1875
"4051","627bfd52e3e0bfd01cd0cad5","aviso","non_cognate","1","1",0.631,"L3_group",1,-0.460449416440924,31,67,67.1875
"4052","627bfd52e3e0bfd01cd0cad5","dobbo","pseudoword","0","0",0.653,"L3_group",1,-0.426178149705706,31,67,67.1875
"4053","627bfd52e3e0bfd01cd0cad5","fuar","pseudoword","0","0",0.582,"L3_group",1,-0.541284831250699,31,67,67.1875
"4054","627bfd52e3e0bfd01cd0cad5","vien","pseudoword","0","1",0.535,"L3_group",0,-0.62548853208613,31,67,67.1875
