"","ppt","source","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.corr","key_resp_lextale_trial.rt","is_correct","log_rt"
"362",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","aduana","non_cognate","1","1","0",0.679,1,-0.387134151423441
"363",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","feo","non_cognate","1","1","0",0.5135,1,-0.666505249613524
"364",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","honor","two_way_cognate","1","1","0",1.8479,1,0.614049859201243
"365",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","casual","two_way_cognate","1","1","0",0.5708,1,-0.560716393379456
"366",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","fertes","pseudoword","0","0","1",1.0783,1,0.0753857269058897
"367",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","tapón","non_cognate","1","1","0",0.5462,1,-0.604770069942532
"368",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","dogma","three_way_cognate","1","1","0",0.6974,1,-0.360396144740586
"369",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","forro","non_cognate","1","1","0",1.1985,1,0.181070774892302
"370",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","erede","pseudoword","0","0","1",0.35,1,-1.04982212449868
"371",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","horror","three_way_cognate","1","1","0",0.5165,1,-0.660679990422444
"372",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","pelvis","two_way_cognate","1","1","0",0.6174,1,-0.482238166914078
"373",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","siglo","non_cognate","1","1","0",1.3446,1,0.296096571052799
"374",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","aura","three_way_cognate","1","1","0",0.815,1,-0.204567165741274
"375",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","unglés","pseudoword","0","0","1",0.8116,1,-0.208747671030477
"376",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","pelvis","two_way_cognate","1","1","0",0.4171,1,-0.874429277779237
"377",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","lobe","pseudoword","0","0","1",0.3454,1,-1.06305211326956
"378",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","actor","two_way_cognate","1","1","0",0.8672,1,-0.142485648296755
"379",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","cuenco","non_cognate","1","1","0",0.6788,1,-0.387428745622066
"380",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","mortal","two_way_cognate","1","1","0",1.7318,1,0.549161330031564
"381",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","vacapó","pseudoword","0","0","1",0.9952,1,-0.00481155699722208
"382",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","viable","two_way_cognate","1","1","0",1.1627,1,0.150744886692426
"383",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","sopleó","pseudoword","0","0","1",0.4486,1,-0.801623656896029
"384",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","collar","two_way_cognate","1","1","0",0.4499,1,-0.79872994313501
"385",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","torso","two_way_cognate","1","1","0",0.5183,1,-0.657201053786476
"386",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","extra","three_way_cognate","1","1","0",0.4332,1,-0.836555763855302
"387",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","babes","pseudoword","0","0","1",0.5335,1,-0.628296208240329
"388",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","test","three_way_cognate","1","1","0",1.4686,1,0.384309566035373
"389",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","mango","three_way_cognate","1","1","0",1.1152,1,0.109033761024122
"390",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","pegar","non_cognate","1","1","0",0.6629,1,-0.411131129734791
"391",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","muleta","non_cognate","1","1","0",0.4251,1,-0.855430843617393
"392",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","curgué","pseudoword","0","0","1",0.4371,1,-0.827593277112868
"393",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","sacar","non_cognate","1","1","0",1.0347,1,0.0341115296287678
"394",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","rumor","two_way_cognate","1","1","0",0.5828,1,-0.539911204661087
"395",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","rombar","pseudoword","0","0","1",0.5351,1,-0.625301633664878
"396",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","color","two_way_cognate","1","1","0",0.45,1,-0.798507696217772
"397",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","colcha","non_cognate","1","1","0",0.3659,1,-1.00539520695698
"398",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","potos","pseudoword","0","0","1",0.3165,1,-1.15043203739791
"399",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","mafia","three_way_cognate","1","1","0",0.4709,1,-0.753109521732628
"400",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","total","two_way_cognate","1","1","0",0.4455,1,-0.808558032071273
"401",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","hotel","three_way_cognate","1","1","0",0.6457,1,-0.437420279349716
"402",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","hágino","pseudoword","0","0","1",0.7806,1,-0.247692424235623
"403",9,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/63e646333cb69048119b58c5_empathy_intonation_perc_2024-06-07_12h01.22.599.csv","civil","two_way_cognate","1","1","0",0.7468,1,-0.291957867314569
"404",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","albino","three_way_cognate","1","1","0",1.421,1,0.351360849114964
"405",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","clan","three_way_cognate","1","1","0",1.423,1,0.352767319107715
"406",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","sacar","non_cognate","1","1","0",0.919,1,-0.08446915662645
"407",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","rendir","non_cognate","1","1","0",0.713,1,-0.338273858567841
"408",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","aura","three_way_cognate","1","1","0",0.875,1,-0.133531392624523
"409",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","babes","pseudoword","0","0","1",1.189,1,0.173112617708645
"410",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","flora","three_way_cognate","1","1","0",0.841,1,-0.173163619009189
"411",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","fruzas","pseudoword","0","0","1",0.995,1,-0.00501254182354429
"412",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","civas","pseudoword","0","0","1",1.001,1,0.000999500333083423
"413",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","viseña","pseudoword","0","0","1",0.976,1,-0.0242926925690446
"414",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","feo","non_cognate","1","1","0",0.759,1,-0.275753501586507
"415",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","erede","pseudoword","0","0","1",1.752,1,0.5607579925142
"416",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","aurora","two_way_cognate","1","1","0",1.086,1,0.0825012215117438
"417",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","hágino","pseudoword","0","0","1",1.321,1,0.278389025540188
"418",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","vitra","pseudoword","0","0","1",1.502,1,0.406797553341943
"419",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","regalo","non_cognate","1","1","0",0.962,1,-0.0387408283164306
"420",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","pasta","two_way_cognate","1","1","0",0.845,1,-0.168418651624963
"421",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","tiza","non_cognate","1","1","0",0.83,1,-0.186329578191493
"422",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","color","two_way_cognate","1","1","0",0.846,1,-0.167235919375914
"423",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","actor","two_way_cognate","1","1","0",0.897,1,-0.108699416923341
"424",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","suelo","non_cognate","1","1","0",1.258,1,0.229523158278249
"425",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","gravés","pseudoword","0","0","1",1.239,1,0.214304602647005
"426",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","vacapó","pseudoword","0","0","1",1.5,1,0.405465108108164
"427",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","hufón","pseudoword","0","0","1",1.072,1,0.0695260626486103
"428",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","unglés","pseudoword","0","0","1",1.115,1,0.108854404912082
"429",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","trauma","three_way_cognate","1","1","0",0.872,1,-0.136965855073157
"430",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","chocar","non_cognate","1","1","0",0.722,1,-0.325730140089311
"431",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","muleta","non_cognate","1","1","0",0.752,1,-0.285018955032297
"432",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","editor","two_way_cognate","1","1","0",0.871,1,-0.138113302129634
"433",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","hálito","non_cognate","1","1","0",0.944,1,-0.0576291128366364
"434",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","mango","three_way_cognate","1","1","0",0.824,1,-0.193584749072665
"435",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","enorme","non_cognate","1","1","0",0.751,1,-0.286349627218002
"436",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","hotel","three_way_cognate","1","1","0",0.823,1,-0.194799078305067
"437",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","teñir","non_cognate","1","1","0",1.023,1,0.0227394869694893
"438",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","nocó","pseudoword","0","0","1",1.286,1,0.251536625815428
"439",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","enigma","two_way_cognate","1","1","0",0.787,1,-0.239527030564734
"440",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","cuenco","non_cognate","1","1","0",0.865,1,-0.145025772050258
"441",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","muñeca","non_cognate","1","1","0",0.747,1,-0.29169009384932
"442",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","potos","pseudoword","0","0","1",1.963,1,0.674473915294324
"443",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","llamar","non_cognate","1","1","0",0.847,1,-0.166054584330083
"444",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","vien","pseudoword","0","0","1",0.796,1,-0.228156093137754
"445",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","fiscal","two_way_cognate","1","1","0",0.756,1,-0.279713902802604
"446",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","pico","non_cognate","1","1","0",1.217,1,0.19638881400539
"447",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","portal","three_way_cognate","1","1","0",0.718,1,-0.331285709933913
"448",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","forro","non_cognate","1","1","0",0.685,1,-0.378336440719912
"449",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","apunan","pseudoword","0","0","1",1.012,1,0.0119285708652738
"450",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","animal","two_way_cognate","1","1","0",0.768,1,-0.263965545834465
"451",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","mieris","pseudoword","0","0","1",1.101,1,0.0962188577405429
"452",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","retina","three_way_cognate","1","1","0",0.721,1,-0.327116141697188
"453",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","ánimo","non_cognate","1","1","0",1.35,1,0.300104592450338
"454",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","drama","three_way_cognate","1","1","0",0.649,1,-0.432322562278047
"455",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","plan","three_way_cognate","1","1","0",0.586,1,-0.534435489405125
"456",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","dogma","three_way_cognate","1","1","0",0.971,1,-0.0294288106908122
"457",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","extra","three_way_cognate","1","1","0",0.706,1,-0.348140041488895
"458",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","listo","non_cognate","1","1","0",0.915,1,-0.0888312137066157
"459",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","rumor","two_way_cognate","1","1","0",0.712,1,-0.339677367570161
"460",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","equipo","non_cognate","1","1","0",0.71,1,-0.342490308946776
"461",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","aduana","non_cognate","1","1","0",0.813,1,-0.207024169434327
"462",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","suave","non_cognate","1","1","0",0.647,1,-0.435408984481236
"463",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","medón","pseudoword","0","0","1",0.793,1,-0.231932057347289
"464",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","rostro","non_cognate","1","1","0",0.731,1,-0.313341819232359
"465",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","difrás","pseudoword","0","0","1",1.062,1,0.0601539228197471
"466",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","caro","non_cognate","1","1","0",0.883,1,-0.124430078378177
"467",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","mortal","two_way_cognate","1","1","0",0.61,1,-0.49429632181478
"468",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","torso","two_way_cognate","1","1","0",0.755,1,-0.281037529733112
"469",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","pegar","non_cognate","1","1","0",0.852,1,-0.160168752152821
"470",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","tirafa","pseudoword","0","0","1",0.966,1,-0.0345914447696191
"471",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","cuenco","non_cognate","1","1","0",0.795,1,-0.229413164327805
"472",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","cituló","pseudoword","0","0","1",1.582,1,0.458689869345462
"473",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","punta","non_cognate","1","1","0",0.596,1,-0.517514611916787
"474",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","coyo","pseudoword","0","0","1",0.788,1,-0.238257189124258
"475",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","hilo","non_cognate","1","1","0",0.687,1,-0.375420986759788
"476",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","escare","pseudoword","0","0","1",0.906,1,-0.0987159729391577
"477",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","vigor","two_way_cognate","1","1","0",1.162,1,0.150142658429719
