2.4542 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
3.2779 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.2951 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.3114 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.3286 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.3448 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.3610 	DATA 	Mouse: wheel shift=(0,-1), pos=(394,954)
3.3612 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.4118 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.4280 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.4282 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.4460 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.4614 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.4786 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.4944 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.4946 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
3.5279 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.5452 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.5614 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.5785 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.5948 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.6108 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.6294 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.6449 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.6618 	DATA 	Mouse: wheel shift=(0,1), pos=(394,954)
3.6782 	DATA 	Mouse: wheel shift=(0,0), pos=(394,954)
4.9446 	EXP 	New trial (rep=0, index=1): OrderedDict([('instructions_text', 'Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).'), ('continue_text', '(presiona la barra espaciadora para continuar)')])
4.9560 	DATA 	Keypress: space
4.9625 	INFO 	Keyboard events cleared
4.9621 	EXP 	text_lextale_instructions: autoDraw = False
4.9621 	EXP 	text_lextale_instructions_continue: autoDraw = False
4.9621 	EXP 	text_lextale_instructions: height = 0.05
4.9621 	EXP 	text_lextale_instructions: height = 0.05
4.9621 	EXP 	text_lextale_instructions: height = 0.05
4.9621 	EXP 	text_lextale_instructions: text = 'Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).'
4.9621 	EXP 	text_lextale_instructions_continue: text = '(presiona la barra espaciadora para continuar)'
4.9621 	EXP 	text_lextale_instructions: autoDraw = True
5.8279 	EXP 	New trial (rep=0, index=2): OrderedDict([('instructions_text', 'Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.'), ('continue_text', '(presiona la barra espaciadora para continuar)')])
5.8409 	DATA 	Keypress: space
5.8468 	INFO 	Keyboard events cleared
5.8463 	EXP 	text_lextale_instructions: autoDraw = False
5.8463 	EXP 	text_lextale_instructions_continue: autoDraw = False
5.8463 	EXP 	text_lextale_instructions: height = 0.05
5.8463 	EXP 	text_lextale_instructions: height = 0.05
5.8463 	EXP 	text_lextale_instructions: height = 0.05
5.8463 	EXP 	text_lextale_instructions: text = 'Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.'
5.8463 	EXP 	text_lextale_instructions_continue: text = '(presiona la barra espaciadora para continuar)'
5.8463 	EXP 	text_lextale_instructions: autoDraw = True
8.3436 	EXP 	text_lextale_instructions_continue: autoDraw = True
9.2952 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.3127 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.3285 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.3457 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.3616 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.3793 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.3941 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.4121 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.4283 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.4444 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.4627 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.4778 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.4951 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.5123 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.5288 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.5451 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.5618 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.5793 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.5956 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.6118 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.6278 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.6450 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.6613 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.6786 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.6950 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.7122 	DATA 	Mouse: wheel shift=(0,1), pos=(228,875)
9.7282 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.7442 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.7628 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.7779 	DATA 	Mouse: wheel shift=(0,1), pos=(228,875)
9.7954 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.8113 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
9.8288 	DATA 	Mouse: wheel shift=(0,0), pos=(228,875)
52.8979 	DATA 	Keypress: lcommand
52.9997 	DATA 	Keypress: loption
53.5295 	EXP 	empathy_intonation_perc: status = STOPPED
53.5446 	EXP 	text_lextale_instructions: autoDraw = False
53.5446 	EXP 	text_lextale_instructions_continue: autoDraw = False
53.5447 	EXP 	empathy_intonation_perc: status = STOPPED
53.5491 	INFO 	saved data to '/Users/kyleparrish/Downloads/lextale_span-main 3/data/kyle_pilot_96_empathy_intonation_perc_2024-06-02_12h53.34.479.csv'
53.5502 	INFO 	saved data to /Users/kyleparrish/Downloads/lextale_span-main 3/data/kyle_pilot_96_empathy_intonation_perc_2024-06-02_12h53.34.479.psydat
53.5684 	EXP 	window1: mouseVisible = True
53.7061 	DEBUG 	Saving data for empathy_intonation_perc ExperimentHandler
