key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate
1,0,0.0495,0,38,38,16,1,17,floroso,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,0,0.0855,0,39,39,0,1,1,terzo,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1674,0,40,40,24,1,25,bisagra,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0231,0,41,41,66,1,67,cabello,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.0825,0,42,42,85,1,86,barato,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.0029,0,43,43,46,1,47,cartinar,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,0,0.0707,0,44,44,26,1,27,acutación,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0347,0,45,45,68,1,69,engatusar,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.053,0,46,46,56,1,57,tacaño,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.0504,0,47,47,69,1,70,temblo,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.0757,0,48,48,60,1,61,seda,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0257,0,49,49,59,1,60,matar,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1171,0,50,50,8,1,9,hacha,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0355,0,51,51,55,1,56,musgo,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,0,0.1041,0,52,52,73,1,74,cintro,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0702,0,53,53,44,1,45,jilguero,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1228,0,54,54,6,1,7,pésimo,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.0004,0,55,55,37,1,38,estornudar,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.0572,0,56,56,28,1,29,decar,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.0927,0,57,57,64,1,65,bizcocho,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.082,0,58,58,17,1,18,arsa,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.0923,0,59,59,45,1,46,martillo,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.0792,0,60,60,15,1,16,abracer,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1005,0,61,61,53,1,54,fomentar,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0122,0,62,62,87,1,88,acantilado,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,0,0.0974,0,63,63,52,1,53,vegada,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.0507,0,64,64,71,1,72,pemición,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,0,0.0999,0,65,65,9,1,10,antar,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0524,0,66,66,72,1,73,hervidor,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1068,0,67,67,11,1,12,asesinato,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0063,0,68,68,1,1,2,pellizcar,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1663,0,69,69,30,1,31,pandilla,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0005,0,70,70,2,1,3,pulmones,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1211,0,71,71,63,1,64,orgulloso,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1563,0,72,72,47,1,48,ladrón,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0005,0,73,73,77,1,78,frondoso,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.142,0,74,74,48,1,49,ganar,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,0,0.0004,0,75,75,86,1,87,grodo,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.1107,0,76,76,7,1,8,cadeña,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,0,0.0004,0,77,77,29,1,30,alardio,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.0831,0,78,78,31,1,32,fatacidad,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.0004,0,79,79,10,1,11,cenefa,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,0,0.2052,0,80,80,81,1,82,empirador,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
1,1,0.1613,0,81,81,23,1,24,látigo,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0121,0,82,82,58,1,59,besar,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.1212,0,83,83,40,1,41,rebuscar,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.133,0,84,84,20,1,21,capillo,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.1827,0,85,85,19,1,20,ávido,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.0661,0,86,86,41,1,42,cadallo,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,1,0.0842,0,87,87,34,1,35,rompido,0,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.0711,0,88,88,35,1,36,loro,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
0,0,0.115,0,89,89,79,1,80,hormiga,1,REAL,FAKE,no,no,2022-03-18_01h24.53.069,lextale_sp,2021.2.3,Win32,60.14314067
