key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,word,correct_response,button_real,button_false,id,Variety of Spanish that is most familiar to you?,date,expName,psychopyVersion,OS,frameRate
1,1,0.6668,0,22,22,56,1,57,tacaño,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,0.9333,0,23,23,46,1,47,cartinar,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5031,0,24,24,23,1,24,látigo,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,1.1251,0,25,25,31,1,32,fatacidad,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5945,0,26,26,1,1,2,pellizcar,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.693,0,27,27,24,1,25,bisagra,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5877,0,28,28,66,1,67,cabello,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,1.3743,0,29,29,18,1,19,brecedad,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.6333,0,30,30,89,1,90,clavel,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.8583,0,31,31,5,1,6,tergiversar,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,0,0.683,0,32,32,26,1,27,acutación,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,0.8837,0,33,33,32,1,33,pauca,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.6956,0,34,34,51,1,52,camisa,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,0.8001,0,35,35,22,1,23,lampera,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.9365,0,36,36,50,1,51,candado,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5831,0,37,37,48,1,49,ganar,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,0,0.3999,0,38,38,7,1,8,cadeña,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,0.8999,0,39,39,57,1,58,plaudir,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.9515,0,40,40,80,1,81,pozo,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,1.0035,0,41,41,86,1,87,grodo,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.9416,0,42,42,30,1,31,pandilla,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.7941,0,43,43,13,1,14,yunque,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,1.1885,0,44,44,52,1,53,vegada,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,1.5119,0,45,45,16,1,17,floroso,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,1.0166,0,46,46,39,1,40,alfombra,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.6231,0,47,47,45,1,46,martillo,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5436,0,48,48,85,1,86,barato,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.4847,0,49,49,75,1,76,atar,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.6596,0,50,50,36,1,37,granuja,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.4356,0,51,51,21,1,22,lacayo,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.4283,0,52,52,43,1,44,cuchara,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,0,0.4002,0,53,53,41,1,42,cadallo,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.6873,0,54,54,54,1,55,nevar,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5023,0,55,55,79,1,80,hormiga,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.4685,0,56,56,84,1,85,laúd,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,0,0.7232,0,57,57,10,1,11,cenefa,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.7369,0,58,58,77,1,78,frondoso,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.9667,0,59,59,44,1,45,jilguero,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5169,0,60,60,82,1,83,guante,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,1.174,0,61,61,62,1,63,esposante,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.4834,0,62,62,47,1,48,ladrón,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,0.9199,0,63,63,34,1,35,rompido,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,0,0.4217,0,64,64,78,1,79,tropaje,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,0,1.1106,0,65,65,0,1,1,terzo,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,1.017,0,66,66,20,1,21,capillo,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.7575,0,67,67,6,1,7,pésimo,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5701,0,68,68,59,1,60,matar,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,0.7998,0,69,69,17,1,18,arsa,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
0,1,0.9751,0,70,70,15,1,16,abracer,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,1.9667,0,71,71,87,1,88,acantilado,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.7822,0,72,72,76,1,77,tiburón,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,1.1365,0,73,73,74,1,75,yacer,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.6769,0,74,74,37,1,38,estornudar,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,1,0.5332,0,75,75,63,1,64,orgulloso,1,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
1,0,0.4089,0,76,76,29,1,30,alardio,0,REAL,FAKE,Denzel,Latino,2023-02-07_14h55.21.054,lextale_sp,2021.2.3,Win32,59.96641881
